provider_name,provider_phone,google_place_id,reviewer_name,reviewer_rating,review_text,review_time,relative_time,profile_photo,fetched_at,created_at,review_text_search
Pediatric Therapy Associates,(954) 583-7383,ChIJgWCapLEH2YgRpe4CWbUFt6k,Natalie Farara,5,"My son has been going to Pediatric Therapy Associates for over 2 years now and I can honestly say they are absolutely amazing. The staff and therapist are very knowledgeable, patient, and kind. My son loves to be go to therapy and work with him team of therapist, doing OT, PT and ST. I am so blessed to have found PTA. They feel like family! I would highly recommend to any parent looking for a therapy office.",2024-02-26 19:03:50,a year ago,https://lh3.googleusercontent.com/a-/ALV-UjUOiNMYc29cCMjKZ9NWjwlHuItR68P3nibzcS1c1cT4FgvjWf6R0w=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:43.579548,,
Pediatric Therapy Associates,(954) 583-7383,ChIJgWCapLEH2YgRpe4CWbUFt6k,Balu mallisetty,1,"Rude arrogant reception.
‘ We don’t have availability’ no matter what the question is.

She is unfit  to be  in hospitality business",2025-10-09 09:31:28,in the last week,https://lh3.googleusercontent.com/a-/ALV-UjWPUGkRsRBMtJNuhTS7HbE5ItN25iXqb1HjVIfi6SmAlxude30MsQ=s128-c0x00000000-cc-rp-mo-ba3,2025-10-13 18:15:43.579548,,
Pediatric Therapy Associates,(954) 583-7383,ChIJgWCapLEH2YgRpe4CWbUFt6k,Kristen Slick,5,"My son, Liam, has been with PTA for over three years now. We could not have asked for better teachers or a more experienced therapist. Everyone who has helped Liam has gone above and beyond to help push him to his very best ability. The knowledge, effort, communication, and sacrifice that comes from the employees of this establishment exceeds anything we could have asked for. I highly recommend PTA for any parent looking for guidance, progress, and nurture for their child.",2024-02-26 21:44:58,a year ago,https://lh3.googleusercontent.com/a/ACg8ocL5McUCp6FA7L63SjJ667SfLnIfi7HQHHqrhQ1XdwRNunjABA=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:43.579548,,
Pediatric Therapy Associates,(954) 583-7383,ChIJgWCapLEH2YgRpe4CWbUFt6k,Martin Thomas,2,"Title: Disappointing Experience at Pediatric Therapy Associates

Rating: ★★☆☆☆ (2/5)

My wife and I had an eight-month experience with Pediatric Therapy Associates (PTA) for my daughter's speech therapy needs, and unfortunately, I must express our disappointment with the services provided. While the staff appeared friendly and accommodating at first, our overall experience left much to be desired.

Firstly, we we’re disheartened to discover that PTA did not allow parents to observe therapy sessions. As a concerned parent, we had hoped to actively participate in our daughter's progress by understanding the techniques used and learning how I could support her at home. However, PTA deemed this time as ""me time"" and denied our request. This lack of transparency and involvement left us feeling disconnected from our daughter's therapy journey.

Furthermore, despite the considerable time and financial investment we made at PTA, my daughter showed no significant progress in her speech development during the eight months of therapy. It became evident that the approach used by PTA was not effective for our child's needs. This realization left me frustrated and concerned about the quality of care she was receiving.

In an attempt to find better alternatives, we decided to switch to another therapy center that allowed parental observation and involvement in the sessions. To our relief, the change made a remarkable difference in my daughter's progress. Within just one month at the new center, she showed significant improvement, which was a clear contrast to her lack of progress at PTA.

Adding to my dissatisfaction, PTA has  sent us an exorbitant bill of $960.00. Considering the lack of progress and the restricted access to observe the therapy sessions, it feels as if we were merely paying for a babysitting service rather than effective speech therapy. This unexpected financial burden has added insult to injury and further solidified my negative experience with PTA.

In conclusion, my experience with Pediatric Therapy Associates has been disappointing overall. The lack of transparency, limited parental involvement, and the absence of significant progress in my daughter's speech development make it difficult for me to recommend their services. The substantial bill we received for what seemed like a minimal impact on my child's progress only served to exacerbate my dissatisfaction. As a concerned parent, I strongly advise others to explore alternative therapy centers that prioritize open communication and active parental involvement in their child's therapy sessions.",2023-07-24 21:33:13,2 years ago,https://lh3.googleusercontent.com/a-/ALV-UjU4hGxnL9Mdq4t6eHL2G5ITUAAM8pkymerH9gp80G-qW8D5jqPW=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:43.579548,,
Pediatric Therapy Associates,(954) 583-7383,ChIJgWCapLEH2YgRpe4CWbUFt6k,Laurie-Ann Lyle,5,"I am an international client, I must say for the first time in 6 yrs I saw the difference good therapy made in my sons life. He has global developmental delay so receives speech, occupational and physiotherapy. The therapist are friendly, kind, and you can see that they genuinely love kids. My son looked forward to being there everyday! His therapy activities were structured in such a way that he had fun while doing them. Plus they have so much great equipment! Each time we return there is always something new that grabs his interest.  Because of PTA I have hope that he'll learn to walk and improve his communication skills.
Nancy is the best physiotherapist I have met, she pays keen attention to small but important details and is so interactive with the kids, my son loves her!
Monica his speech therapist is also a gem. I have literally watched his attending and communication skills evolve before my eyes.
Alyssa his occupational therapist has literally sold me on the benefits of OT. He's now so motivated to do things himself. They truly are the best.
Thanks PTA!! Forever grateful !",2017-11-01 14:48:46,7 years ago,https://lh3.googleusercontent.com/a/ACg8ocLMerCgVbva8VyLRfZ8eHgWmF9NfKPVqTS6HdlISaCKefKR4w=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:43.579548,,
Pediatric Therapy Connections,(772) 301-8891,ChIJd-PnJ0Pn3ogR4UHnCkt-vkQ,Mayra Benavides,5,"I’ve been to numerous occupational therapy clinics. Ms Kelly is by far the most invested, the most knowledgeable, and the most experienced clinician. My children have done the “standard” plan of care of involving shaving cream, cutting paper, scooter board, and other “cookie cutter” therapy methods. From the very first session, Ms Kelly made my kids feel comfortable, excited to play and explore around. I love that she uses open-ended play, wooden toys, and non-toxic materials — it feels so natural and safe like how normal children should play and learn. Since starting, I’ve seen such a difference in my children’s learning, their core strength, and most importantly, their self-confidence. They come out of each session proud of themselves, and I’m so grateful to see them growing in this way.",2025-08-29 16:12:28,a month ago,https://lh3.googleusercontent.com/a-/ALV-UjUk9PW1OWi0uhpiHLlzcuuEusdlaX-IuThf4nVwFAbAmBNvc_ne=s128-c0x00000000-cc-rp-mo-ba2,2025-10-13 18:15:44.147686,,
Pediatric Therapy Connections,(772) 301-8891,ChIJd-PnJ0Pn3ogR4UHnCkt-vkQ,Sandy Bulding,5,Mrs.Kelly is a wonderful occupational therapist with extremely good knowledge and understanding with her patients and parents. It has help my 5 year old daughter tremendously reach her goals in her school. Thank you so much for your hard work and dedication. Also she has the most amazing Montessori toys that truly teach kids how to engage and learn.,2025-05-19 15:59:06,4 months ago,https://lh3.googleusercontent.com/a-/ALV-UjVb04UgNR7dt-7-MV2vwOb87f4f6v40ziiIpOx4QP2Z2tbK-6EFjg=s128-c0x00000000-cc-rp-mo-ba2,2025-10-13 18:15:44.147686,,
Pediatric Therapy Connections,(772) 301-8891,ChIJd-PnJ0Pn3ogR4UHnCkt-vkQ,Shaneid Estanislau,5,"Mrs. Kelly is an amazing occupational therapist. She is passionate to help all kids reach their full potential. All the activities, books, and toys she uses are always researched and updated by her to help ignite her kids imagination. My 4 year old enjoyed all his sessions with Mrs. Kelly. Thank you for your care and kindness.",2025-08-25 19:28:04,a month ago,https://lh3.googleusercontent.com/a/ACg8ocL2eJOT--hZSMX5CFebgWC4ZvpFpo3X4LL4LJ3--fknjSU_tA=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:44.147686,,
Pediatric Therapy Connections,(772) 301-8891,ChIJd-PnJ0Pn3ogR4UHnCkt-vkQ,Yanelia Villafane,5,My son has been going for almost a year now and Ms. Kelly is the best!! She has helped my son so much. She has always been very helpful and kind. She does whatever she can as far as scheduling and will do whatever needs to be done for the benefit of your child. She truly does what she does with love! The therapy room is always clean and tidy and she decorates for every holiday and season which is nice as well! She does it all on her own! She’s a rockstar and I would recommend her to anyone that’s looks for OT,2025-04-18 13:29:27,5 months ago,https://lh3.googleusercontent.com/a-/ALV-UjXL1SD2h4hTqw1JCRA0icfycjeKlJVY-C6UpaSUOXo58WVWmvA=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:44.147686,,
Pediatric Therapy Connections,(772) 301-8891,ChIJd-PnJ0Pn3ogR4UHnCkt-vkQ,tara o,5,"Absolutely LOVE coming here! My daughter took right to Ms. Kelly and is thriving! She looks forward to therapy and I love seeing all the new, creative things set for the kids! I’ve gotten so many ideas to incorporate at home and love that everything is clean, non toxic and not full of Plastic! We feel
Valued as clients and appreciate the time she takes with us and I’ve seen it with other families that have been there before or after us as well! Ms. Kelly is a found gem and I’m so grateful we found her for our therapy!!",2025-03-25 00:14:14,6 months ago,https://lh3.googleusercontent.com/a/ACg8ocJ75J7E0J6wD1umCs7-QK-BzWeaQoBRH_fK-0WsEJ5lI6azdQ=s128-c0x00000000-cc-rp-mo-ba3,2025-10-13 18:15:44.147686,,
Pediatric Therapy Links,(772) 291-2179,ChIJA0cxnnHd3ogRsAZcdoxzWHo,Kelly Buist,5,"Cannot say enough positive things about Pediatric Therapy Links!  Our son has been receiving speech therapy along with occupational therapy there for the last four years . We have seen tremendous progress in our son’s speech and communication skills under the stellar care of the owner Kerri Ungar.  She is knowledgeable and intuitive in addressing our child's needs and always makes it fun to practice and attempt new things. We have seen multiple therapists within the company and every single staff member is absolutely wonderful. We owe so much to Kerri and her team. Would highly recommend them if you’re looking for qualified, caring, and professional therapists. Best in town!",2024-09-21 15:05:11,a year ago,https://lh3.googleusercontent.com/a/ACg8ocL6tHKmKtJO4qKBidiWIgmgiPymINfM0Qstukc0USz7ZKlXCg=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:44.690509,,
Pediatric Therapy Links,(772) 291-2179,ChIJA0cxnnHd3ogRsAZcdoxzWHo,Justin D'Angelo,5,"We've been going to Pediatric Therapy Links for about a year, first for my son for speech therapy and now my daughter for occupational therapy. There's so many good things to say about them. So just to name a few:
Kerri, the owner, operates so efficiently. She works so hard to get every family the most help possible within their situation. She is the most knowledgeable person I know about insurance. She has been so flexible with us as we've changed insurances multiple times. Roxanna at the front desk always greets us with a warm smile and is so kind and inviting. She truly desires to make everyone feel comfortable and welcomed all while juggling administrative tasks. Hannah, the occupational therapist is so full of joy. You can tell she really enjoys what she does. Christina, Jackie, Mary Beth and Erin are so full of care and knowledge in speech therapy. They are patient beyond belief. It truly takes special people to do what they all do here. Everyone works together for the betterment of the kids and families they serve, and we are so grateful to all of them. Thank you!",2024-11-06 23:48:03,11 months ago,https://lh3.googleusercontent.com/a-/ALV-UjWvWqxs8bXXeth5g1JICz6t_bBJmA4QGwFVxtcO1QtDNFGwLC5O=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:44.690509,,
Pediatric Therapy Links,(772) 291-2179,ChIJA0cxnnHd3ogRsAZcdoxzWHo,Michelle Buist,5,"We are so lucky to have found Kerri! She has been an incredible speech therapist for my 2 year old son. Since working with Kerri my son has dramatically improved in not only his language and communication skills, but also has gained confidence. Kerri is extremely intelligent, compassionate as well as professional. She always makes time to address all my questions and concerns and truly cares about my son. She is completely dedicated to his progress and his well being as a whole. If you are looking for a speech therapist,  look no further. We feel so incredibly blessed to have her and are so thrilled with her service.
~ Michelle B",2021-06-02 14:15:24,4 years ago,https://lh3.googleusercontent.com/a-/ALV-UjX7svPCUxGSRb61Q0N65stZllGqt7lOUEY0OgtYqrEa60HbLtQ=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:44.690509,,
Pediatric Therapy Links,(772) 291-2179,ChIJA0cxnnHd3ogRsAZcdoxzWHo,Rachael S,5,"Kerri from pediatric therapy links has worked with my son for almost a year. He had a prominent speech delay and did not speak when starting therapy. She originally started teaching him sign language to communicate. My son was able to communicate in this way while working on his speech. His frustration that was present from lack of communication immediately resolved. Through his time with Kerri, he has drastically improved and is currently using 4 words phrases. Kerri makes therapy fun for children and my son enjoyed going into the office. When Kerri was unavailable, other providers in the office stepped in to work with my son and treatment did not lack. Pediatric therapy links is superior and I highly recommend them to any parent looking for individualized, loving, and high quality speech therapy. Thank you so much Kerri for everything you did for my child! Although we are relocating, I will keep you updated on his progress. You are an amazing educator, therapist, and person as a whole.",2022-07-25 22:52:06,3 years ago,https://lh3.googleusercontent.com/a/ACg8ocLyKIJvtJ5dpP3WExRdrOKZmHup__OBqUHpGIvUQFmY4_r4zQ=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:44.690509,,
Pediatric Therapy Links,(772) 291-2179,ChIJA0cxnnHd3ogRsAZcdoxzWHo,Liz Gonzalez,5,"Pediatric Therapy Links has been god sent for our son and family! The entire staff is beyond amazing and loving. Kerri, the practice owner, is extremely professional, accommodating and understanding. After a year and a half of receiving therapies (Speech and OT) at Pediatric Therapy Links; I know I made an excellent choice for my son!",2024-09-23 09:55:09,a year ago,https://lh3.googleusercontent.com/a/ACg8ocIWUH0CskY7a1jdfA0RDQ6m0qngc9YEZGOacoQ_kGM9itE54TQ=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:44.690509,,
Pediatric Therapy Services,(813) 662-1060,ChIJZxRelrTNwogRfbIQP7z0kpo,Jason Wright,5,"We have been bringing our son to PTS in Brandon since 2012, over 13 years now. He was just 2 when we started and he’s now 15. I think that qualifies us to leave a balanced and fair review.

Since the first session we have been treated so well by PTS. The therapists for our son have been AMAZING to him, so caring towards our family and have really invested themselves in us. They have been so patient, so gracious, so kind. For many years we had the same therapists for our son’s OT, PT and Speech. Talk about amazing consistency. They loved having me or my wife sit in on the sessions and participate, or stay more hands off as each session allowed. The therapists always make time to talk with us about our son’s progress or see how the family is doing. Our son has older siblings that care about his progress, and we were even able to bring our other children in one at a time to see our son in his sessions and even participate in his therapy, which is amazing.

The office and admin team have also been amazing – from all the crazy scheduling and rescheduling requests we’ve made to dealing with insurance and resolving those issues.

It is obvious from the top down that excellent customer service and the utmost care for families is paramount, and I would wholeheartedly recommend PTS to any mom or dad seeking the best therapy care for their child.",2025-07-25 09:12:47,2 months ago,https://lh3.googleusercontent.com/a-/ALV-UjWsFFGsPK7duqXcplrIqBQz7nbBGXUpxhJ2BjvM-gFTM04aZwBU=s128-c0x00000000-cc-rp-mo-ba3,2025-10-13 18:15:45.290927,,
Pediatric Therapy Services,(813) 662-1060,ChIJZxRelrTNwogRfbIQP7z0kpo,Em L,1,I completed the online inquiry form in March and was contacted promptly by the scheduling coordinator. After I replied with my child’s information I did not receive a call or email back. I do not recommend this facility as they do not look forward to the opportunity to work with you as their email states.,2025-04-23 14:24:46,5 months ago,https://lh3.googleusercontent.com/a/ACg8ocKA-H7HS7T5sXwP4m-hIPlSfvBCl-h_7VbbvEXVogI2ikD3Jg=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:45.290927,,
Pediatric Therapy Services,(813) 662-1060,ChIJZxRelrTNwogRfbIQP7z0kpo,Krystin Barrs,5,If I could give this place 10 stars I would! I absolutely love this place and so does my son! He works with Ms. Amy and Ms. Marley and he absolutely loves them! He always looks forward to his therapy days! Everyone at this office is unbelievably nice and professional. They treat you like family! My son has come such a long way since being in speech and OT here. We always get a run down of how the sessions go as well as tools that we as parents can use at home to further the therapy progress. I am so impressed with everyone here! Gail at the front desk is amazing too! Always so happy and smiling! We will definitely be staying with these therapists for as long as they will have us! Such a great place!,2019-10-09 23:10:52,6 years ago,https://lh3.googleusercontent.com/a/ACg8ocKa7CCvIO2KtUxaDpdbonB9m7PhV-yDv2mfiMqrWlkgjaw5eQ=s128-c0x00000000-cc-rp-mo-ba2,2025-10-13 18:15:45.290927,,
Pediatric Therapy Services,(813) 662-1060,ChIJZxRelrTNwogRfbIQP7z0kpo,Concepcion Guzman,1,"I am leaving 1 review because that's the least Google allows. What a financial disaster this place is. They keep a mediocre records of payments. I have 3+ years of experience between 2 kids with them and I had 3 separate issues where they asked for more money for ""missing visit payments"". It is ridiculous. They even use the same script every time ""We are doing a cleanup and discover that some visits do not have payments records attached"". Really? At the same time, their policy is to pay for the visit before the kids go back for service. How the kid got therapy that day if no payment was done?

My last visit was last year and up to today they keep making up visits for missing payments. This is the 3rd time this happens between 2 kids. To make it even worse, they NOW (yes, few months ago) have a ""billing manager"" (her name is Taylor - not a friendly one) which is nothing less than calling out customers liars because she can only rely on their very own inefficient payments records that got them here in the first place. A real financial disaster, a business with no operations whatsoever. Now, our kids therapist (Becca) is a keeper. Lovely, passionate, and professional. She should not be represented by such business operations.",2023-11-09 11:01:47,a year ago,https://lh3.googleusercontent.com/a-/ALV-UjWxwkAFE4cacge-dMuYWCu8J1xitS9X7C1IKpeyXYNYET4N2yI=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:45.290927,,
Pediatric Therapy Services,(813) 662-1060,ChIJZxRelrTNwogRfbIQP7z0kpo,Judy Bloom,1,"I brought my daughter to this facility and the practitioner (or whatever you want to call her) Melanie. Was outright, RUDE! She has NO skills when working with small children, nor humans at all! She’s rough, impatient, and has no idea what she’s doing! My daughter is non verbal and expresses herself through fidgeting when she’s uncomfortable. I don’t mean, full body fidgeting, it’s nothing extreme. Melanie told my 5 year old daughter to “chill the hell out” with a snarky attitude. Are you kidding me? It took all of me not to get up and walk out right then and there. I’ve never met this woman a day in my life and this is how we were treated at your facility! I demand something be done about this! And upon talking to others I know who have been to this place and had the pleasure of meeting Melanie, have similar stories! Why do you allow this type of behavior within your practice? I know I’m not the first to complain. Patients come first! This is just blasphemous !",2023-10-12 18:35:24,2 years ago,https://lh3.googleusercontent.com/a/ACg8ocJ1bcjLtJNkEXGawmtAXGjOtyPWOoy6WQZrg20cPNinSgZx2w=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:45.290927,,
Pediatric Therapy Services,(863) 802-3800,ChIJLbcKpkc_3YgRFV67PEwmyZ8,stephanie switzer,1,I feel like my daughter was just a number at this office. She was tossed around to more therapists in the 7 months she was there. We moved from south Florida and there she was receiving 3 hours a week of speech and 3 hours a week for OT. When I finally got her a appt for OT I had to keep calling because they never called me to tell me she was up next on their wait list. Speech however took longer to get a spot. So OT they evaluated her in July 2024. She stated she will need 2- 30 min sessions a week which is super drastic from what she had only a few months prior in Miami. I agreed and then from July to March 2 therapists left and my daughter each time in limbo with no OT. Then when they did the re evaluation the ot never spoke to me as to why they moved her to 1-30 min sessions a week.i asked to speak to the ot and the next day they sent the speech therapist. Who also told me they bumped her to 1 30 min session as well.i asked why and she told me she doesn’t know that my daughter is 7 months below her age. When I asked for a second opinion they wouldn’t give me one. I also did not like that every time my daughter came for a session she had a different therapist and most times it was just a temporary therapist because the one assigned to her was out or left. How can my daughter progress if she does not have a stable relationship with her therapist. How can she trust them if she doesn’t know them? When I told the front desk person she didn’t care and just looked at me like I was crazy. So I told her to cancel all her appointments and I’ll go elsewhere. Now I’m in limbo again because my daughter won’t have the services she needs. Oh and for them stating it is a insurance issue as to why they won’t give her more then 1-2 30 min sessions a week sis a lie I spoke to my daughters case worker who said it isn’t true and she qualifies for more. She has CMS Medicaid!  If they were more compassionate and really cared whoever is in charge would have reached out to see what happened and how can they fix it.,2025-04-17 13:02:11,5 months ago,https://lh3.googleusercontent.com/a/ACg8ocI6BtFYsz3iLlpM0C_l1R2fVvl_JLlhG8x09ZawbTl13ppgZ9E=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:45.868924,,
Pediatric Therapy Services,(863) 802-3800,ChIJLbcKpkc_3YgRFV67PEwmyZ8,Daisy Martinez,5,"My daughter been going here for about a year now, it’s truly amazing the kids always comes out with happy smiles. My daughter loves her therapist. She’s very caring & loving not only to my child to another of her patients she works with. My daughter has shown so many millstone it’s truly amazing. The place is super clean & my daughter has asthma they truly understand when I have to cancel as time. Thank you to the whole crew there “Lakeland area”",2023-12-07 17:47:19,a year ago,https://lh3.googleusercontent.com/a/ACg8ocKlaotSpSB5Qvi496tg7vrLnSLW1VXIWM-cZcg5mWBeIvrTLQ=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:45.868924,,
Pediatric Therapy Services,(863) 802-3800,ChIJLbcKpkc_3YgRFV67PEwmyZ8,Heidi Miller,5,PTS has been SO wonderful for my kids. We have seen a lot of the speech therapists and every single one of them is incredibly talented and helpful and SO great with the kids and communicating with us as parents. Office staff is top tier and makes the entire process easy for us!,2023-10-02 09:24:59,2 years ago,https://lh3.googleusercontent.com/a-/ALV-UjV2Vq2Iw2xk63jEZXJ5JwZ8_naHJfNIp8kv2yaRLVL3SJkmj4-h=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:45.868924,,
Pediatric Therapy Services,(863) 802-3800,ChIJLbcKpkc_3YgRFV67PEwmyZ8,Karris Gibbs,5,My daughter couldn't and wouldn't jump at pts they were able to get her jumping and strengthen her legs in PT. In OT they worked on strengthening her hands. She loves it there. Everyone the whole staff is absolutely amazing we love them at PTS!!,2024-05-13 08:22:36,a year ago,https://lh3.googleusercontent.com/a-/ALV-UjWmUf3j_ldecpOXdzGGtYAy0Iwyug7p_4OVgJzlHRvv4_B6rupJ=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:45.868924,,
Pediatric Therapy Services,(863) 802-3800,ChIJLbcKpkc_3YgRFV67PEwmyZ8,Christine Leathers,5,"Easy to call and set up appointment. All papers sent online. Organized easy to follow. Warm environment. Receptionists were all kind and informative. Wait in waiting room wasn’t long. The fact that they have all three therapies in one place physical, occupational and speech this place is a gem.",2024-04-18 14:00:36,a year ago,https://lh3.googleusercontent.com/a/ACg8ocJUZ7leHBOkGJfuS9RBHTGgvIJzMJJvTPMYZQPyqU1zOjJ92g=s128-c0x00000000-cc-rp-mo-ba3,2025-10-13 18:15:45.868924,,
Pediatric Therapy Services of Greater Orlando,(407) 905-8908,ChIJDQyAd3WD54gRCNj3_FYApWc,Susana Rodriguez,5,"My son has been attending Pediatric Therapy Services of Greater Orlando for a few months and has improved a lot with the speech therapy received. Shakira is an excellent bilingual therapist who gained my son’s trust quickly. She truly cares about him and puts all her energies in making sure he is developing and learning. He gets happy when he sees her and wants to go learn while playing. She has excellent didactic ideas for young ones to be excited about learning. Also, she provides feedback to us as parents and ideas to continue helping him at home. My son loves to get stickers after doing a good job each session. At the front desk, Loraine is always very helpful and every time we need a schedule change she makes the best to accommodates us. We are very happy to have found this place and that our son is able to attend here. Definitely recommend this place.",2025-08-06 14:50:51,2 months ago,https://lh3.googleusercontent.com/a-/ALV-UjXCzmiUxSpN4Y6czlgATG6OA_FzKer1MvzEaXdzeSMkIgnjPjlO=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:46.462081,,
Pediatric Therapy Services of Greater Orlando,(407) 905-8908,ChIJDQyAd3WD54gRCNj3_FYApWc,Erica Zarrell,5,"Hands down the best staff and therapist there are. Not only are they extremely knowledgeable in their craft, but they are so compassionate when it comes to the kids they work with. My son has been working with Katy for PT , Kendra for Speech and Jan for OT for a little over a year now. All therapist and staff are very friendly and know / say hi to all the kids that walk through their door. Lorraine in the front office goes above and beyond to work with you, your insurance or even doctor’s office to make sure all paperwork is good to go. PTSGO staff makes this sometimes overwhelming process for parents seamless. They all have given us so much support, tips, tricks and guidance for our son in his Early Childhood development period. When you walk in you feel part of “the family”. I can’t recommend them enough for your children’s therapist.",2025-08-07 12:29:49,2 months ago,https://lh3.googleusercontent.com/a/ACg8ocIhqFqPcIPYHPx5mIzX8BskAm_VuIpysh1c2Ee6n1MD1un9Ng=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:46.462081,,
Pediatric Therapy Services of Greater Orlando,(407) 905-8908,ChIJDQyAd3WD54gRCNj3_FYApWc,Megan Alcius,5,"My 4 year old has been seeing Kendra for awhile now and has made huge improvements in his speech. His confidence is up and he loves going to see her. She's very knowledgeable, kind, and patient. Highly suggest!",2025-07-31 12:24:17,2 months ago,https://lh3.googleusercontent.com/a/ACg8ocLbpVaAFltUXewL6I_7eRf4ZUTsjhXAb3tVjbEPx2H3y_Nv0Q=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:46.462081,,
Pediatric Therapy Services of Greater Orlando,(407) 905-8908,ChIJDQyAd3WD54gRCNj3_FYApWc,larissa apple,5,"I can't say enough wonderful things about this incredible team! Kendra, the speech therapist, is absolutely amazing her knowledge, patience, and care have done wonders for my son. When she went on vacation, Maple stepped in, and my son absolutely loved her! It’s not every day you find someone who can connect with a child so easily and make therapy fun. Honestly, my son looks forward to every session and sometimes even doesn't want to leave
what better testament to how great they all are!!!?
Kim is amazing she respects my parenting style and such a caring sweet woman! She super duper knowledgeable! And my son absolutely adores her and so do I!
The best part is how involved they make you feel. You can sit in on the sessions if you like, which really helps you understand the process and progress. Plus, the feedback they give is always helpful and useful and very informative! And any questions or concerns I have, they take the time to answer in detail so I always feel confident about the steps forward.
Kendra and Kim are incredible, huge shoutout to them and Shakira such a sweetheart as well like the rest of the women, she a problem solving type of women! Always have wonderful conversations with her. They have been absolute lifesavers with helping my son’s speech. It’s been a game-changer in his therapy.
Loraine, the front desk receptionist, is also beyond sweet. I sometimes run late with my young babygirl, and they’re always so understanding and accommodating. They really go above and beyond in every aspect, and I love that they even give out their personal numbers if you need anything, talk about a dedicated team!
I’m so grateful for this whole team. They've been such a huge help in my son’s development, and I couldn’t recommend them more highly!

I forever cook brownies and bagels for my girlies! 🫶☺️🥰",2025-08-06 12:54:27,2 months ago,https://lh3.googleusercontent.com/a-/ALV-UjWblzUNal2sSfS9T64yJ4ZMzuiN0ItM6k-An4bZMhhx_0pyfkw=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:46.462081,,
Pediatric Therapy Services of Greater Orlando,(407) 905-8908,ChIJDQyAd3WD54gRCNj3_FYApWc,TheRosalindmarie,5,"The team at Pediatric Therapy Services of greater orlando is great overall. Their therapy team truly puts love into their work and it shows. The front desk team is always welcoming, understanding and accomodating. They are great with documentation requests as well when needed.
My son has been receiving services here for over a year, and continue to receive services.",2025-08-12 13:49:23,2 months ago,https://lh3.googleusercontent.com/a-/ALV-UjWhlV_QIry7xtNEXPtzKFyO0eXIbuqo9IqK_Om08U58mZrAK1qN=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:46.462081,,
Pediatric Therapy Solutions,(941) 360-0200,ChIJRRdOGyY_w4gRUCwLPaFx1xc,Sílvia Martins,1,"This place stop to give services to my child with 5 year old because of his dad ! I had to be arguing with the manager about my child and she was making decision about my son like she was the mother !  I can see this place can be everything but they don’t care with patient care , but what a dad decide without contact the mother of the child  because she was at work all the time she thinks I have to be on therapies with the child ! What she doesn’t know … his dad is the one who received the child SSI and is home all day smoking marijuana ! May be she knows and that’s why she so afraid of him , maybe she is afraid to get shot !
I will not recommend this place because they not professional and she doesn’t know how to deal with divorce parents ! I will make sure I find another place to fit my kid STAT",2025-09-22 19:39:05,2 weeks ago,https://lh3.googleusercontent.com/a-/ALV-UjXxhN2YYswH6UnzZRgjCdfNjY5ZqTLIvwmDU-_4-bBiRx5OaLGf=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:47.007033,,
Pediatric Therapy Solutions,(941) 360-0200,ChIJRRdOGyY_w4gRUCwLPaFx1xc,Galina Z,5,"My son has been seeing Angelena and Michelle and he's made tremendous progress. They are highly skilled, compassionate therapists who truly care about children and go above and beyond to address any and every concern. This whole office is amazing, has family atmosphere. I could not be happier with this place and I highly recommend it!",2021-04-19 15:31:39,4 years ago,https://lh3.googleusercontent.com/a/ACg8ocKjbzIPHCxUXoAN-39PTdilYzLiJaTVHt6GVhQAsLvGv22Sog=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:47.007033,,
Pediatric Therapy Solutions,(941) 360-0200,ChIJRRdOGyY_w4gRUCwLPaFx1xc,Britt Bryant,5,"I absolutely LOVE this facility!!
My daughter's therapist Maddie is WONDERFUL, CARING, AND PATIENT. My daughter adores her so much and she has come a along way with her speech. If I could rate 10 stars I MOST CERTAINLY WOULD!!",2020-01-17 08:39:26,5 years ago,https://lh3.googleusercontent.com/a/ACg8ocLv3FRBCvOu1V1rMvcjD_pS9tInbjC4DdvavU11pA3L66R9mA=s128-c0x00000000-cc-rp-mo,2025-10-13 18:15:47.007033,,
